bigram_freq,concreteness,word_freq,Initial,letters,item,correct,response_time,subject,age,sex,key,diversity,trans_prob
0,2,652050,compact,4,with,1,423,45,53,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,463,46,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,651,47,18,1,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,571,49,53,0,compactwith,12,0.009821977
0,2,652050,compact,4,with,1,489,50,49,1,compactwith,12,0.009821977
1160,2,652050,comply,4,with,1,510,1,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,709,2,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,506,4,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,515,5,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,398,6,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,420,7,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,371,8,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,520,9,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,577,10,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,486,11,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,548,12,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,323,13,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,882,14,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,351,15,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,362,16,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,496,17,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,745,18,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,468,19,18,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,523,20,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,897,21,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,532,22,31,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,354,24,30,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,235,25,30,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,510,27,18,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,709,27,18,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,523,29,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,523,30,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,515,31,30,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,344,32,19,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,453,33,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,460,34,45,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,761,35,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,337,36,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,371,37,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,344,41,19,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,502,42,22,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,413,43,21,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,401,45,53,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,499,46,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,421,47,18,1,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,506,49,53,0,complywith,3,0.810055866
1160,2,652050,comply,4,with,1,710,50,49,1,complywith,3,0.810055866
0,3.2,3247,corpse,8,birthday,1,647,1,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,946,2,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,677,3,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,469,4,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,559,5,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,514,6,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,644,8,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,475,9,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,398,10,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,448,11,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,789,12,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,363,13,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,421,14,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,436,15,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,435,16,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,420,17,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,362,18,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,693,19,18,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,609,20,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,483,21,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,511,22,31,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,575,23,34,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,486,24,30,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,971,25,30,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,946,27,18,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,469,28,18,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,644,29,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,363,30,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,567,31,30,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,468,32,19,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,564,33,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,453,34,45,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,978,35,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,454,36,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,347,37,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,392,38,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,392,39,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,392,40,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,468,41,19,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,522,42,22,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,259,43,21,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,302,46,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,490,47,18,1,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,528,49,53,0,corpsebirthday,7,0.043373494
0,3.2,3247,corpse,8,birthday,1,493,50,49,1,corpsebirthday,7,0.043373494
10,3.93,18217,cost,4,data,1,637,1,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,961,2,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,492,4,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,439,5,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,482,6,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,514,8,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,899,9,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,517,10,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,415,11,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,846,12,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,284,13,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,434,14,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,368,15,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,769,16,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,420,17,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,372,18,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,507,19,18,0,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,600,20,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,686,21,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,570,22,31,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,288,24,30,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,647,25,30,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,637,27,18,0,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,600,29,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,600,30,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,578,31,30,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,429,32,19,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,464,33,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,582,34,45,0,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,382,35,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,360,36,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,460,37,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,315,38,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,315,39,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,315,40,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,429,41,19,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,569,42,22,0,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,510,45,53,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,330,46,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,568,47,18,1,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,500,49,53,0,costdata,101,0.000485084
10,3.93,18217,cost,4,data,1,415,50,49,1,costdata,101,0.000485084
10,1.72,11830,country,6,beyond,1,339,1,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,565,2,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,632,3,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,504,4,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,492,5,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,638,6,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,443,7,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,499,8,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,504,9,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,327,10,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,465,11,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,338,13,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,637,14,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,320,15,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,424,16,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,524,17,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,433,18,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,647,19,18,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,513,20,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,488,21,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,533,22,31,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,402,23,34,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,264,24,30,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,457,25,30,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,565,27,18,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,504,28,18,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,499,29,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,338,30,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,591,31,30,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,398,32,19,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,361,33,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,650,34,45,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,536,35,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,458,36,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,400,37,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,419,38,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,419,39,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,419,40,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,398,41,19,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,613,42,22,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,548,43,21,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,615,45,53,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,358,46,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,455,47,18,1,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,646,49,53,0,countrybeyond,159,0.00031343
10,1.72,11830,country,6,beyond,1,401,50,49,1,countrybeyond,159,0.00031343
0,4.92,3770,crouch,5,bread,1,450,1,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,1285,2,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,499,3,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,461,4,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,449,5,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,699,6,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,588,8,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,506,9,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,343,10,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,451,11,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,609,12,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,1061,14,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,298,15,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,356,16,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,353,17,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,936,18,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,829,19,18,0,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,482,20,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,569,21,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,432,22,31,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,402,23,34,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,337,24,30,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,395,25,30,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,1285,27,18,0,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,461,28,18,0,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,588,29,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,494,31,30,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,465,32,19,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,424,33,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,496,34,45,0,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,805,35,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,400,36,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,395,37,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,432,38,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,432,39,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,432,40,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,465,41,19,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,417,42,22,0,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,380,43,21,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,479,45,53,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,479,46,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,323,47,18,1,crouchbread,69,0.003440974
0,4.92,3770,crouch,5,bread,1,503,49,53,0,crouchbread,69,0.003440974
254,3.86,9152,data,4,base,1,699,1,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,939,2,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,229,3,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,401,4,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,810,5,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,787,6,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,330,7,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,502,8,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,638,9,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,530,10,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,417,11,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,484,13,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,975,14,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,471,15,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,384,16,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,506,17,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,240,18,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,529,19,18,0,database,118,0.01394302
254,3.86,9152,data,4,base,1,554,20,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,484,21,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,564,22,31,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,519,23,34,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,445,24,30,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,301,25,30,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,939,27,18,0,database,118,0.01394302
254,3.86,9152,data,4,base,1,401,28,18,0,database,118,0.01394302
254,3.86,9152,data,4,base,1,502,29,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,484,30,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,479,31,30,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,372,32,19,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,412,33,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,578,34,45,0,database,118,0.01394302
254,3.86,9152,data,4,base,1,845,35,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,390,36,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,563,37,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,530,38,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,530,39,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,530,40,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,372,41,19,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,533,42,22,0,database,118,0.01394302
254,3.86,9152,data,4,base,1,439,43,21,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,545,45,53,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,793,46,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,574,47,18,1,database,118,0.01394302
254,3.86,9152,data,4,base,1,605,49,53,0,database,118,0.01394302
0,2.72,90664,delay,7,between,1,415,1,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,1466,2,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,224,3,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,475,4,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,442,5,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,605,6,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,438,7,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,466,8,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,522,9,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,378,10,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,451,11,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,593,12,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,332,13,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,460,14,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,369,15,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,608,16,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,399,17,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,478,18,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,527,19,18,0,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,508,20,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,689,21,18,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,503,22,31,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,881,23,34,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,302,24,30,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,512,25,30,1,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,1466,27,18,0,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,475,28,18,0,delaybetween,38,0.014897579
0,2.72,90664,delay,7,between,1,466,29,18,1,delaybetween,38,0.014897579
