age,correct,key,response,response_time,sex,subject_nr,tp
20,1,bc,4,452,Female,6,0.125
20,0,co,16,451,Female,6,0.3
20,1,oa,2,441,Female,6,0.25
20,0,ao,23,460,Female,6,0.33333
20,1,oc,4,400,Female,6,0.125
20,1,ck,16,356,Female,6,0.1
20,1,kg,10,372,Female,6,0.125
20,1,gn,21,363,Female,6,0.2
20,1,nh,11,448,Female,6,0.8
20,1,hn,11,383,Female,6,0.07692
20,1,nh,21,395,Female,6,0.8
20,1,hp,23,390,Female,6,0.07692
20,1,pm,20,437,Female,6,0.2
20,0,mh,12,398,Female,6,0.11111
20,1,hj,15,380,Female,6,0.15385
20,1,jh,11,443,Female,6,0.125
20,1,hg,10,327,Female,6,0.15385
20,1,gj,15,336,Female,6,0.2
20,1,jo,22,430,Female,6,0.25
20,1,oc,4,392,Female,6,0.125
20,0,cp,24,426,Female,6,0.1
20,1,pd,5,454,Female,6,0.02
20,1,dk,16,301,Female,6,0.33333
20,1,kh,11,392,Female,6,0.25
20,1,hg,10,454,Female,6,0.15385
20,0,gk,22,488,Female,6,0.2
20,1,kb,3,428,Female,6,0.125
20,0,bb,9,471,Female,6,0.25
20,0,bo,16,406,Female,6,0.25
20,1,oa,2,439,Female,6,0.25
20,1,ab,3,426,Female,6,0.33333
20,1,bo,22,423,Female,6,0.25
20,1,oa,2,437,Female,6,0.25
20,1,am,20,648,Female,6,0.16667
20,1,mj,15,348,Female,6,0.11111
20,1,jc,4,356,Female,6,0.125
20,1,co,22,387,Female,6,0.3
20,1,ok,16,337,Female,6,0.0625
20,1,km,20,349,Female,6,0.125
20,1,mo,22,368,Female,6,0.22222
20,1,ol,17,363,Female,6,0.0625
20,1,lo,22,292,Female,6,0.25
20,1,oe,8,380,Female,6,0.125
20,1,ee,8,412,Female,6,0.16667
20,1,ek,16,409,Female,6,0.08333
20,1,kc,4,445,Female,6,0.125
20,0,cl,23,451,Female,6,0.1
20,1,lm,20,353,Female,6,0.25
20,0,me,14,386,Female,6,0.22222
20,1,ea,2,430,Female,6,0.08333
20,1,ao,22,369,Female,6,0.33333
20,1,oj,15,329,Female,6,0.0625
20,1,jn,21,367,Female,6,0.125
20,1,nh,11,393,Female,6,0.8
20,1,hi,14,431,Female,6,0.07692
20,1,ic,4,432,Female,6,1
20,1,cg,10,365,Female,6,0.1
20,1,gl,17,408,Female,6,0.2
20,1,lc,4,458,Female,6,0.25
20,0,co,16,412,Female,6,0.3
20,1,oh,11,410,Female,6,0.0625
20,1,hj,15,537,Female,6,0.15385
20,1,jo,22,340,Female,6,0.25
20,1,oe,8,371,Female,6,0.125
20,1,ef,9,430,Female,6,0.08333
20,1,fo,22,376,Female,6,0.33333
20,0,om,21,426,Female,6,0.0625
20,1,mb,3,463,Female,6,0.11111
20,1,bh,11,450,Female,6,0.125
20,1,hh,11,477,Female,6,0.07692
20,1,hc,4,476,Female,6,0.07692
20,1,ce,8,432,Female,6,0.1
20,1,ec,4,484,Female,6,0.08333
20,1,cc,4,423,Female,6,0.1
20,1,ch,11,476,Female,6,0.1
20,1,he,8,418,Female,6,0.07692
20,1,ep,23,443,Female,6,0.08333
20,1,pf,9,422,Female,6,0.2
20,1,fe,8,465,Female,6,0.33333
20,1,eh,11,396,Female,6,0.08333
20,1,hm,20,447,Female,6,0.07692
20,1,mf,9,366,Female,6,0.11111
20,1,fm,20,402,Female,6,0.33333
20,1,mn,21,456,Female,6,0.11111
20,1,nh,11,419,Female,6,0.8
20,1,hl,17,488,Female,6,0.07692
20,1,lk,16,438,Female,6,0.25
20,1,kk,16,482,Female,6,0.125
20,1,kh,11,430,Female,6,0.25
20,1,hd,4,452,Female,6,0.07692
20,0,do,16,404,Female,6,0.33333
20,0,on,15,411,Female,6,0.0625
20,1,nk,16,470,Female,6,0.2
20,1,ke,8,411,Female,6,0.125
20,1,eo,22,414,Female,6,0.08333
20,0,oa,3,420,Female,6,0.25
20,1,ae,8,384,Female,6,0.16667
20,1,em,20,429,Female,6,0.08333
20,1,mo,22,435,Female,6,0.22222
20,1,oo,22,464,Female,6,0.0625
20,0,op,17,401,Female,6,0.0625
20,1,pg,10,396,Female,6,0.2
20,1,gm,20,322,Female,6,0.2
20,1,me,8,466,Female,6,0.22222
20,1,ed,4,365,Female,6,0.83333
20,1,da,2,481,Female,6,0.33333
20,1,ab,3,430,Female,6,0.33333
20,1,bp,23,399,Female,6,0.125
20,1,pe,8,438,Female,6,0.2
20,1,ee,8,441,Female,6,0.16667
20,1,eb,3,440,Female,6,0.08333
20,1,be,8,393,Female,6,0.125
20,1,bb,3,725,Female,6,0.25
20,1,bc,4,440,Female,6,0.125
20,1,co,22,544,Female,6,0.3
20,0,oa,8,456,Female,6,0.25
20,1,ao,22,420,Female,6,0.33333
20,1,oc,4,414,Female,6,0.125
20,1,ck,16,363,Female,6,0.1
20,1,kg,10,361,Female,6,0.125
20,1,gn,21,369,Female,6,0.2
20,1,nh,11,392,Female,6,0.8
20,1,hn,11,417,Female,6,0.07692
20,1,nh,21,402,Female,6,0.8
20,1,hp,23,381,Female,6,0.07692
20,1,pm,20,460,Female,6,0.2
20,1,mh,11,355,Female,6,0.11111
20,1,hj,15,375,Female,6,0.15385
20,1,jh,11,368,Female,6,0.125
20,1,hg,10,448,Female,6,0.15385
20,1,gj,15,379,Female,6,0.2
20,1,jo,22,385,Female,6,0.25
20,0,oc,5,440,Female,6,0.125
20,1,cp,23,633,Female,6,0.1
20,1,pd,5,411,Female,6,0.02
20,1,dk,16,340,Female,6,0.33333
20,1,kh,11,334,Female,6,0.25
20,1,hg,10,418,Female,6,0.15385
20,1,gk,16,368,Female,6,0.2
20,0,kb,9,399,Female,6,0.125
20,1,bb,3,437,Female,6,0.25
20,1,bo,22,417,Female,6,0.25
20,1,oa,2,425,Female,6,0.25
20,1,ab,3,383,Female,6,0.33333
20,1,bo,22,693,Female,6,0.25
20,1,oa,2,426,Female,6,0.25
20,1,am,20,371,Female,6,0.16667
20,1,mj,15,339,Female,6,0.11111
20,1,jc,4,370,Female,6,0.125
20,0,co,16,319,Female,6,0.3
20,0,ok,10,511,Female,6,0.0625
20,1,km,20,400,Female,6,0.125
20,1,mo,22,352,Female,6,0.22222
20,1,ol,17,321,Female,6,0.0625
20,1,lo,22,313,Female,6,0.25
20,1,oe,8,462,Female,6,0.125
20,1,ee,8,313,Female,6,0.16667
20,1,ek,16,350,Female,6,0.08333
20,0,kc,10,452,Female,6,0.125
20,1,cl,17,400,Female,6,0.1
20,0,lm,14,322,Female,6,0.25
20,0,me,2,414,Female,6,0.22222
20,1,ea,2,401,Female,6,0.08333
20,0,ao,23,376,Female,6,0.33333
20,1,oj,15,398,Female,6,0.0625
20,1,jn,21,371,Female,6,0.125
20,1,nh,11,385,Female,6,0.8
20,1,hi,14,401,Female,6,0.07692
20,1,ic,4,743,Female,6,1
20,1,cg,10,344,Female,6,0.1
20,1,gl,17,523,Female,6,0.2
20,0,lc,10,457,Female,6,0.25
20,0,co,21,300,Female,6,0.3
20,1,oh,11,412,Female,6,0.0625
20,1,hj,15,338,Female,6,0.15385
20,1,jo,22,349,Female,6,0.25
20,0,oe,7,382,Female,6,0.125
20,1,ef,9,341,Female,6,0.08333
20,1,fo,22,406,Female,6,0.33333
20,1,om,20,411,Female,6,0.0625
20,1,mb,3,418,Female,6,0.11111
20,1,bh,11,383,Female,6,0.125
20,0,hh,16,332,Female,6,0.07692
20,1,hc,4,460,Female,6,0.07692
20,1,ce,8,463,Female,6,0.1
20,1,ec,4,384,Female,6,0.08333
20,1,cc,4,494,Female,6,0.1
20,1,ch,11,336,Female,6,0.1
20,1,he,8,413,Female,6,0.07692
20,0,ep,22,379,Female,6,0.08333
20,1,pf,9,385,Female,6,0.2
20,0,fe,13,485,Female,6,0.33333
20,1,eh,11,426,Female,6,0.08333
20,1,hm,20,437,Female,6,0.07692
20,1,mf,9,396,Female,6,0.11111
20,1,fm,20,378,Female,6,0.33333
20,1,mn,21,393,Female,6,0.11111
20,0,nh,17,392,Female,6,0.8
20,1,hl,17,390,Female,6,0.07692
20,0,lk,15,350,Female,6,0.25
20,1,kk,16,364,Female,6,0.125
20,1,kh,11,443,Female,6,0.25
20,1,hd,4,511,Female,6,0.07692
20,1,do,22,380,Female,6,0.33333
20,1,on,21,387,Female,6,0.0625
20,1,nk,16,333,Female,6,0.2
20,1,ke,8,424,Female,6,0.125
20,1,eo,22,399,Female,6,0.08333
20,0,oa,1,436,Female,6,0.25
20,1,ae,8,368,Female,6,0.16667
20,1,em,20,454,Female,6,0.08333
20,1,mo,22,506,Female,6,0.22222
20,1,oo,22,444,Female,6,0.0625
20,1,op,23,448,Female,6,0.0625
20,1,pg,10,383,Female,6,0.2
20,1,gm,20,397,Female,6,0.2
20,1,me,8,351,Female,6,0.22222
20,1,ed,4,394,Female,6,0.83333
20,1,da,2,507,Female,6,0.33333
20,1,ab,3,353,Female,6,0.33333
20,1,bp,23,438,Female,6,0.125
20,1,pe,8,486,Female,6,0.2
20,1,ee,8,373,Female,6,0.16667
20,1,eb,3,389,Female,6,0.08333
20,1,be,8,327,Female,6,0.125
20,1,bb,3,326,Female,6,0.25
20,1,bc,4,410,Female,6,0.125
20,1,co,22,423,Female,6,0.3
20,1,oa,2,430,Female,6,0.25
20,1,ao,22,488,Female,6,0.33333
20,1,oc,4,386,Female,6,0.125
20,1,ck,16,491,Female,6,0.1
20,1,kg,10,320,Female,6,0.125
20,1,gn,21,369,Female,6,0.2
20,1,nh,11,403,Female,6,0.8
20,1,hn,11,435,Female,6,0.07692
20,1,nh,21,390,Female,6,0.8
20,1,hp,23,317,Female,6,0.07692
20,1,pm,20,414,Female,6,0.2
20,1,mh,11,450,Female,6,0.11111
20,1,hj,15,358,Female,6,0.15385
20,1,jh,11,405,Female,6,0.125
20,1,hg,10,433,Female,6,0.15385
20,1,gj,15,327,Female,6,0.2
20,1,jo,22,405,Female,6,0.25
20,1,oc,4,691,Female,6,0.125
20,1,cp,23,701,Female,6,0.1
20,1,pd,5,397,Female,6,0.02
20,0,dk,17,420,Female,6,0.33333
20,1,kh,11,385,Female,6,0.25
20,1,hg,10,382,Female,6,0.15385
20,1,gk,16,583,Female,6,0.2
20,1,kb,3,415,Female,6,0.125
20,1,bb,3,382,Female,6,0.25
20,1,bo,22,411,Female,6,0.25
20,1,oa,2,478,Female,6,0.25
20,1,ab,3,611,Female,6,0.33333
20,1,bo,22,423,Female,6,0.25
20,1,oa,2,593,Female,6,0.25
20,1,am,20,576,Female,6,0.16667
20,1,mj,15,320,Female,6,0.11111
20,0,jc,9,409,Female,6,0.125
20,0,co,16,395,Female,6,0.3
20,1,ok,16,329,Female,6,0.0625
20,1,km,20,393,Female,6,0.125
20,1,mo,22,365,Female,6,0.22222
20,0,ol,18,362,Female,6,0.0625
20,1,lo,22,326,Female,6,0.25
20,0,oe,14,418,Female,6,0.125
20,1,ee,8,398,Female,6,0.16667
20,0,ek,15,426,Female,6,0.08333
20,0,kc,13,1354,Female,6,0.125
20,1,cl,17,495,Female,6,0.1
20,0,lm,14,330,Female,6,0.25
20,1,me,8,394,Female,6,0.22222
20,1,ea,2,672,Female,6,0.08333
20,1,ao,22,664,Female,6,0.33333
20,1,oj,15,349,Female,6,0.0625
20,1,jn,21,413,Female,6,0.125
20,1,nh,11,386,Female,6,0.8
20,1,hi,14,382,Female,6,0.07692
20,1,ic,4,411,Female,6,1
20,1,cg,10,361,Female,6,0.1
20,0,gl,16,402,Female,6,0.2
20,1,lc,4,415,Female,6,0.25
20,1,co,22,423,Female,6,0.3
20,0,oh,12,382,Female,6,0.0625
20,1,hj,15,354,Female,6,0.15385
20,1,jo,22,362,Female,6,0.25
20,1,oe,8,384,Female,6,0.125
20,1,ef,9,430,Female,6,0.08333
20,1,fo,22,415,Female,6,0.33333
20,1,om,20,385,Female,6,0.0625
20,1,mb,3,446,Female,6,0.11111
20,1,bh,11,377,Female,6,0.125
20,1,hh,11,407,Female,6,0.07692
20,0,hc,3,460,Female,6,0.07692
20,0,ce,9,408,Female,6,0.1
20,1,ec,4,381,Female,6,0.08333
20,1,cc,4,373,Female,6,0.1
20,1,ch,11,449,Female,6,0.1
20,1,he,8,438,Female,6,0.07692
20,1,ep,23,451,Female,6,0.08333
20,1,pf,9,372,Female,6,0.2
20,1,fe,8,402,Female,6,0.33333
20,1,eh,11,408,Female,6,0.08333
20,1,hm,20,446,Female,6,0.07692
20,1,mf,9,388,Female,6,0.11111
20,1,fm,20,367,Female,6,0.33333
20,1,mn,21,485,Female,6,0.11111
20,1,nh,11,368,Female,6,0.8
20,1,hl,17,462,Female,6,0.07692
20,1,lk,16,328,Female,6,0.25
20,1,kk,16,304,Female,6,0.125
20,1,kh,11,377,Female,6,0.25
20,1,hd,4,758,Female,6,0.07692
20,1,do,22,406,Female,6,0.33333
20,0,on,15,315,Female,6,0.0625
20,1,nk,16,399,Female,6,0.2
20,0,ke,9,357,Female,6,0.125
20,1,eo,22,399,Female,6,0.08333
20,1,oa,2,427,Female,6,0.25
20,1,ae,8,334,Female,6,0.16667
20,1,em,20,431,Female,6,0.08333
20,1,mo,22,379,Female,6,0.22222
20,1,oo,22,377,Female,6,0.0625
20,0,op,24,400,Female,6,0.0625
20,1,pg,10,398,Female,6,0.2
20,1,gm,20,349,Female,6,0.2
20,1,me,8,393,Female,6,0.22222
20,1,ed,4,455,Female,6,0.83333
20,1,da,2,483,Female,6,0.33333
20,1,ab,3,414,Female,6,0.33333
20,1,bp,23,426,Female,6,0.125
20,0,pe,7,404,Female,6,0.2
20,1,ee,8,387,Female,6,0.16667
20,1,eb,3,388,Female,6,0.08333
20,1,be,8,350,Female,6,0.125
20,1,bb,3,437,Female,6,0.25
20,1,bc,4,398,Female,6,0.125
20,1,co,22,409,Female,6,0.3
20,1,oa,2,434,Female,6,0.25
20,1,ao,22,413,Female,6,0.33333
20,1,oc,4,402,Female,6,0.125
20,1,ck,16,335,Female,6,0.1
20,1,kg,10,345,Female,6,0.125
20,0,gn,15,310,Female,6,0.2
20,1,nh,11,407,Female,6,0.8
20,1,hn,11,412,Female,6,0.07692
20,1,nh,21,379,Female,6,0.8
20,1,hp,23,343,Female,6,0.07692
20,1,pm,20,366,Female,6,0.2
20,0,mh,17,429,Female,6,0.11111
20,1,hj,15,353,Female,6,0.15385
20,1,jh,11,456,Female,6,0.125
20,1,hg,10,437,Female,6,0.15385
20,1,gj,15,234,Female,6,0.2
20,1,jo,22,400,Female,6,0.25
20,1,oc,4,629,Female,6,0.125
20,1,cp,23,466,Female,6,0.1
20,1,pd,5,422,Female,6,0.02
20,1,dk,16,307,Female,6,0.33333
20,1,kh,11,454,Female,6,0.25
20,1,hg,10,433,Female,6,0.15385
20,1,gk,16,336,Female,6,0.2
20,1,kb,3,394,Female,6,0.125
20,1,bb,3,439,Female,6,0.25
20,0,bo,16,358,Female,6,0.25
20,1,oa,2,437,Female,6,0.25
20,1,ab,3,574,Female,6,0.33333
20,1,bo,22,421,Female,6,0.25
20,0,oa,8,425,Female,6,0.25
20,1,am,20,414,Female,6,0.16667
20,1,mj,15,337,Female,6,0.11111
20,1,jc,4,378,Female,6,0.125
20,1,co,22,376,Female,6,0.3
20,1,ok,16,407,Female,6,0.0625
20,1,km,20,382,Female,6,0.125
20,1,mo,22,380,Female,6,0.22222
20,1,ol,17,401,Female,6,0.0625
20,1,lo,22,329,Female,6,0.25
20,1,oe,8,458,Female,6,0.125
20,1,ee,8,462,Female,6,0.16667
20,0,ek,10,399,Female,6,0.08333
20,1,kc,4,437,Female,6,0.125
20,1,cl,17,384,Female,6,0.1
20,0,lm,14,356,Female,6,0.25
20,0,me,9,428,Female,6,0.22222
20,1,ea,2,408,Female,6,0.08333
20,1,ao,22,451,Female,6,0.33333
20,1,oj,15,358,Female,6,0.0625
20,1,jn,21,359,Female,6,0.125
20,1,nh,11,423,Female,6,0.8
20,0,hi,15,406,Female,6,0.07692
20,1,ic,4,381,Female,6,1
20,1,cg,10,342,Female,6,0.1
20,1,gl,17,330,Female,6,0.2
20,1,lc,4,411,Female,6,0.25
20,0,co,16,334,Female,6,0.3
20,1,oh,11,423,Female,6,0.0625
20,1,hj,15,596,Female,6,0.15385
20,1,jo,22,369,Female,6,0.25
20,1,oe,8,432,Female,6,0.125
20,1,ef,9,358,Female,6,0.08333
20,1,fo,22,419,Female,6,0.33333
20,1,om,20,410,Female,6,0.0625
20,0,mb,9,438,Female,6,0.11111
20,1,bh,11,432,Female,6,0.125
20,1,hh,11,404,Female,6,0.07692
20,1,hc,4,449,Female,6,0.07692
20,1,ce,8,429,Female,6,0.1
20,1,ec,4,400,Female,6,0.08333
20,1,cc,4,422,Female,6,0.1
20,1,ch,11,454,Female,6,0.1
20,1,he,8,532,Female,6,0.07692
20,1,ep,23,428,Female,6,0.08333
20,1,pf,9,393,Female,6,0.2
20,1,fe,8,425,Female,6,0.33333
20,1,eh,11,458,Female,6,0.08333
20,1,hm,20,469,Female,6,0.07692
20,1,mf,9,369,Female,6,0.11111
20,1,fm,20,409,Female,6,0.33333
20,1,mn,21,375,Female,6,0.11111
20,0,nh,17,427,Female,6,0.8
20,1,hl,17,363,Female,6,0.07692
20,1,lk,16,381,Female,6,0.25
20,1,kk,16,404,Female,6,0.125
20,1,kh,11,441,Female,6,0.25
20,1,hd,4,413,Female,6,0.07692
20,0,do,16,422,Female,6,0.33333
20,1,on,21,438,Female,6,0.0625
20,1,nk,16,335,Female,6,0.2
20,1,ke,8,400,Female,6,0.125
20,1,eo,22,407,Female,6,0.08333
20,1,oa,2,430,Female,6,0.25
20,0,ae,14,455,Female,6,0.16667
20,1,em,20,435,Female,6,0.08333
20,1,mo,22,398,Female,6,0.22222
20,1,oo,22,444,Female,6,0.0625
20,1,op,23,535,Female,6,0.0625
20,1,pg,10,422,Female,6,0.2
20,1,gm,20,853,Female,6,0.2
20,1,me,8,392,Female,6,0.22222
20,0,ed,3,360,Female,6,0.83333
20,1,da,2,432,Female,6,0.33333
20,1,ab,3,477,Female,6,0.33333
20,1,bp,23,448,Female,6,0.125
20,0,pe,9,404,Female,6,0.2
20,1,ee,8,457,Female,6,0.16667
20,1,eb,3,399,Female,6,0.08333
20,1,be,8,364,Female,6,0.125
20,1,bb,3,380,Female,6,0.25
20,1,bc,4,424,Female,6,0.125
20,1,co,22,396,Female,6,0.3
20,1,oa,2,489,Female,6,0.25
20,1,ao,22,431,Female,6,0.33333
20,1,oc,4,405,Female,6,0.125
20,1,ck,16,394,Female,6,0.1
20,1,kg,10,456,Female,6,0.125
20,1,gn,21,513,Female,6,0.2
20,1,nh,11,402,Female,6,0.8
20,1,hn,11,423,Female,6,0.07692
20,1,nh,21,700,Female,6,0.8
20,1,hp,23,409,Female,6,0.07692
20,1,pm,20,462,Female,6,0.2
20,0,mh,10,364,Female,6,0.11111
20,1,hj,15,401,Female,6,0.15385
20,1,jh,11,383,Female,6,0.125
20,1,hg,10,382,Female,6,0.15385
20,1,gj,15,400,Female,6,0.2
20,1,jo,22,390,Female,6,0.25
20,1,oc,4,401,Female,6,0.125
20,0,cp,22,399,Female,6,0.1
20,1,pd,5,589,Female,6,0.02
20,1,dk,16,703,Female,6,0.33333
20,0,kh,12,353,Female,6,0.25
20,1,hg,10,395,Female,6,0.15385
20,1,gk,16,307,Female,6,0.2
20,1,kb,3,438,Female,6,0.125
20,1,bb,3,474,Female,6,0.25
20,1,bo,22,398,Female,6,0.25
20,1,oa,2,393,Female,6,0.25
20,1,ab,3,426,Female,6,0.33333
20,1,bo,22,438,Female,6,0.25
20,1,oa,2,467,Female,6,0.25
20,1,am,20,475,Female,6,0.16667
20,0,mj,11,315,Female,6,0.11111
20,1,jc,4,450,Female,6,0.125
20,1,co,22,375,Female,6,0.3
20,1,ok,16,368,Female,6,0.0625
20,0,km,21,381,Female,6,0.125
20,1,mo,22,378,Female,6,0.22222
20,1,ol,17,335,Female,6,0.0625
20,1,lo,22,367,Female,6,0.25
20,1,lo,20,380,Female,6,0.25
20,1,lo,5,496,Female,6,0.25
20,1,lo,16,366,Female,6,0.25
20,1,lo,16,321,Female,6,0.25
20,1,lo,23,355,Female,6,0.25
20,1,lo,11,474,Female,6,0.25
20,1,lo,5,411,Female,6,0.25
20,1,lo,4,459,Female,6,0.25
20,1,lo,11,555,Female,6,0.25
20,0,lo,16,404,Female,6,0.25
20,1,lo,16,365,Female,6,0.25
20,1,lo,2,489,Female,6,0.25
20,0,lo,4,416,Female,6,0.25
20,1,lo,15,374,Female,6,0.25
20,0,lo,16,316,Female,6,0.25
20,1,lo,9,400,Female,6,0.25
20,1,lo,15,290,Female,6,0.25
20,1,lo,4,416,Female,6,0.25
20,1,lo,10,400,Female,6,0.25
20,1,lo,2,430,Female,6,0.25
20,1,lo,14,655,Female,6,0.25
20,1,lo,22,404,Female,6,0.25
20,1,lo,22,394,Female,6,0.25
20,1,lo,3,421,Female,6,0.25
20,1,lo,16,395,Female,6,0.25
20,1,lo,17,426,Female,6,0.25
20,1,lo,10,345,Female,6,0.25
20,1,lo,9,395,Female,6,0.25
20,1,lo,8,465,Female,6,0.25
20,1,lo,4,449,Female,6,0.25
20,1,lo,16,434,Female,6,0.25
20,0,lo,16,222,Female,6,0.25
20,1,lo,9,489,Female,6,0.25
20,1,lo,15,355,Female,6,0.25
20,1,lo,10,466,Female,6,0.25
20,0,lo,16,414,Female,6,0.25
20,1,lo,5,485,Female,6,0.25
20,1,lo,8,470,Female,6,0.25
20,1,lo,3,385,Female,6,0.25
20,1,lo,8,445,Female,6,0.25
20,0,lo,15,440,Female,6,0.25
20,1,lo,14,381,Female,6,0.25
20,1,lo,22,382,Female,6,0.25
20,1,lo,23,406,Female,6,0.25
20,1,lo,21,364,Female,6,0.25
20,0,lo,6,3842,Female,6,0.25
20,1,lo,20,445,Female,6,0.25
20,1,lo,17,398,Female,6,0.25
20,0,lo,15,415,Female,6,0.25
20,1,lo,2,448,Female,6,0.25
20,0,lo,14,378,Female,6,0.25
20,1,lo,8,409,Female,6,0.25
20,1,lo,23,367,Female,6,0.25
20,1,lo,21,363,Female,6,0.25
20,1,lo,14,404,Female,6,0.25
20,1,lo,11,433,Female,6,0.25
20,0,lo,16,340,Female,6,0.25
20,1,lo,17,421,Female,6,0.25
20,1,lo,8,432,Female,6,0.25
20,1,lo,8,489,Female,6,0.25
20,1,lo,9,392,Female,6,0.25
20,1,lo,14,418,Female,6,0.25
20,1,lo,8,414,Female,6,0.25
20,1,lo,11,426,Female,6,0.25
20,1,lo,20,429,Female,6,0.25
20,1,lo,11,411,Female,6,0.25
20,1,lo,4,437,Female,6,0.25
20,0,lo,10,296,Female,6,0.25
20,1,lo,3,514,Female,6,0.25
20,1,lo,11,585,Female,6,0.25
20,1,lo,9,472,Female,6,0.25
20,1,lo,23,423,Female,6,0.25
20,1,lo,22,405,Female,6,0.25
20,0,lo,9,448,Female,6,0.25
20,1,lo,15,443,Female,6,0.25
20,1,lo,14,426,Female,6,0.25
20,1,lo,2,445,Female,6,0.25
20,1,lo,3,370,Female,6,0.25
20,1,lo,11,419,Female,6,0.25
20,1,lo,2,511,Female,6,0.25
20,1,lo,16,412,Female,6,0.25
20,1,lo,9,375,Female,6,0.25
20,1,lo,23,414,Female,6,0.25
20,1,lo,4,430,Female,6,0.25
20,1,lo,20,458,Female,6,0.25
20,1,lo,17,397,Female,6,0.25
20,1,lo,5,451,Female,6,0.25
20,1,lo,2,502,Female,6,0.25
20,1,lo,21,461,Female,6,0.25
20,0,lo,24,455,Female,6,0.25
20,1,lo,15,437,Female,6,0.25
20,0,lo,11,368,Female,6,0.25
20,1,lo,2,448,Female,6,0.25
20,1,lo,5,433,Female,6,0.25
20,1,lo,10,498,Female,6,0.25
20,1,lo,9,426,Female,6,0.25
20,1,lo,20,382,Female,6,0.25
20,1,lo,4,429,Female,6,0.25
20,0,lo,16,388,Female,6,0.25
20,1,lo,15,424,Female,6,0.25
20,1,lo,15,358,Female,6,0.25
20,1,lo,17,363,Female,6,0.25
20,1,lo,3,447,Female,6,0.25
20,1,lo,5,449,Female,6,0.25
20,1,lo,21,413,Female,6,0.25
20,1,lo,10,360,Female,6,0.25
20,1,lo,16,367,Female,6,0.25
20,1,lo,17,363,Female,6,0.25
20,1,lo,20,619,Female,6,0.25
20,1,lo,14,374,Female,6,0.25
20,1,lo,21,421,Female,6,0.25
20,1,lo,4,468,Female,6,0.25
22,1,NA,20,763,Female,7,NA
22,1,NA,8,382,Female,7,NA
22,0,NA,16,423,Female,7,NA
22,0,NA,15,416,Female,7,NA
22,1,NA,2,389,Female,7,NA
22,1,NA,10,401,Female,7,NA
22,1,NA,9,384,Female,7,NA
22,1,NA,21,743,Female,7,NA
22,0,NA,10,426,Female,7,NA
22,0,NA,10,362,Female,7,NA
22,1,NA,5,422,Female,7,NA
22,0,NA,4,446,Female,7,NA
22,0,NA,16,449,Female,7,NA
22,1,NA,16,359,Female,7,NA
22,1,NA,11,358,Female,7,NA
22,0,NA,24,419,Female,7,NA
22,1,oe,8,586,Female,7,0.125
22,1,ee,8,305,Female,7,0.16667
22,1,ek,16,396,Female,7,0.08333
22,1,kc,4,408,Female,7,0.125
22,1,cl,17,406,Female,7,0.1
22,1,lm,20,473,Female,7,0.25
22,1,me,8,373,Female,7,0.22222
22,1,ea,2,397,Female,7,0.08333
22,1,ao,22,511,Female,7,0.33333
22,1,oj,15,364,Female,7,0.0625
22,1,jn,21,384,Female,7,0.125
22,1,nh,11,367,Female,7,0.8
22,0,hi,15,398,Female,7,0.07692
22,1,ic,4,419,Female,7,1
22,1,cg,10,314,Female,7,0.1
22,1,gl,17,375,Female,7,0.2
22,1,lc,4,419,Female,7,0.25
22,1,co,22,400,Female,7,0.3
22,1,oh,11,398,Female,7,0.0625
22,1,hj,15,387,Female,7,0.15385
22,1,jo,22,346,Female,7,0.25
22,1,oe,8,386,Female,7,0.125
22,1,ef,9,327,Female,7,0.08333
22,1,fo,22,455,Female,7,0.33333
22,1,om,20,410,Female,7,0.0625
22,1,mb,3,399,Female,7,0.11111
22,0,bh,12,374,Female,7,0.125
22,0,hh,12,445,Female,7,0.07692
22,1,hc,4,416,Female,7,0.07692
22,1,ce,8,416,Female,7,0.1
22,1,ec,4,406,Female,7,0.08333
22,1,cc,4,412,Female,7,0.1
22,1,ch,11,427,Female,7,0.1
22,1,he,8,463,Female,7,0.07692
22,0,ep,16,435,Female,7,0.08333
22,1,pf,9,415,Female,7,0.2
22,1,fe,8,426,Female,7,0.33333
22,1,eh,11,469,Female,7,0.08333
22,1,hm,20,456,Female,7,0.07692
22,1,mf,9,372,Female,7,0.11111
22,1,fm,20,451,Female,7,0.33333
22,1,mn,21,467,Female,7,0.11111
22,1,nh,11,447,Female,7,0.8
22,1,hl,17,382,Female,7,0.07692
22,1,lk,16,376,Female,7,0.25
22,0,kk,17,412,Female,7,0.125
22,1,kh,11,396,Female,7,0.25
22,1,hd,4,430,Female,7,0.07692
22,1,do,22,404,Female,7,0.33333
22,1,on,21,450,Female,7,0.0625
22,1,nk,16,332,Female,7,0.2
22,1,ke,8,410,Female,7,0.125
22,1,eo,22,375,Female,7,0.08333
22,0,oa,8,428,Female,7,0.25
22,1,ae,8,346,Female,7,0.16667
22,1,em,20,434,Female,7,0.08333
22,1,mo,22,366,Female,7,0.22222
22,1,oo,22,316,Female,7,0.0625
22,1,op,23,425,Female,7,0.0625
22,1,pg,10,400,Female,7,0.2
22,0,gm,15,358,Female,7,0.2
22,1,me,8,436,Female,7,0.22222
22,1,ed,4,425,Female,7,0.83333
22,1,da,2,464,Female,7,0.33333
22,1,ab,3,455,Female,7,0.33333
22,1,bp,23,449,Female,7,0.125
22,1,pe,8,437,Female,7,0.2
22,1,ee,8,307,Female,7,0.16667
