subject,sex,age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,item,correct,response_time,word_freq,trans_prob
25,1,47,230,2.37,278.13,must,448,4,keep,1,465,27813,0.00316931
23,1,42,230,2.37,278.13,must,448,4,keep,1,498,27813,0.00316931
5,1,29,230,2.37,278.13,must,448,4,keep,1,505,27813,0.00316931
11,1,20,230,2.37,278.13,must,448,4,keep,1,507,27813,0.00316931
12,0,24,230,2.37,278.13,must,448,4,keep,1,511,27813,0.00316931
22,1,29,230,2.37,278.13,must,448,4,keep,1,513,27813,0.00316931
14,0,22,230,2.37,278.13,must,448,4,keep,1,515,27813,0.00316931
28,1,30,230,2.37,278.13,must,448,4,keep,1,525,27813,0.00316931
1,1,30,230,2.37,278.13,must,448,4,keep,1,532,27813,0.00316931
2,1,50,230,2.37,278.13,must,448,4,keep,1,533,27813,0.00316931
29,0,29,230,2.37,278.13,must,448,4,keep,1,616,27813,0.00316931
24,1,48,230,2.37,278.13,must,448,4,keep,1,708,27813,0.00316931
6,1,30,230,2.37,278.13,must,448,4,keep,1,713,27813,0.00316931
26,0,51,230,2.37,278.13,must,448,4,keep,1,714,27813,0.00316931
16,1,22,230,2.37,278.13,must,448,4,keep,1,752,27813,0.00316931
19,1,46,230,2.37,278.13,must,448,4,keep,1,950,27813,0.00316931
20,1,23,230,2.37,278.13,must,448,4,keep,1,1078,27813,0.00316931
7,0,38,186,2.38,228.64,even,541,5,among,1,447,22864,0.002580574
23,1,42,186,2.38,228.64,even,541,5,among,1,466,22864,0.002580574
14,0,22,186,2.38,228.64,even,541,5,among,1,488,22864,0.002580574
1,1,30,186,2.38,228.64,even,541,5,among,1,494,22864,0.002580574
18,1,25,186,2.38,228.64,even,541,5,among,1,511,22864,0.002580574
10,1,21,186,2.38,228.64,even,541,5,among,1,519,22864,0.002580574
12,0,24,186,2.38,228.64,even,541,5,among,1,525,22864,0.002580574
8,1,30,186,2.38,228.64,even,541,5,among,1,564,22864,0.002580574
27,1,46,186,2.38,228.64,even,541,5,among,1,583,22864,0.002580574
13,1,29,186,2.38,228.64,even,541,5,among,1,622,22864,0.002580574
26,0,51,186,2.38,228.64,even,541,5,among,1,655,22864,0.002580574
11,1,20,186,2.38,228.64,even,541,5,among,1,669,22864,0.002580574
29,0,29,186,2.38,228.64,even,541,5,among,1,713,22864,0.002580574
28,1,30,186,2.38,228.64,even,541,5,among,1,713,22864,0.002580574
17,1,33,186,2.38,228.64,even,541,5,among,1,714,22864,0.002580574
5,1,29,186,2.38,228.64,even,541,5,among,1,719,22864,0.002580574
19,1,46,186,2.38,228.64,even,541,5,among,1,794,22864,0.002580574
24,1,48,186,2.38,228.64,even,541,5,among,1,911,22864,0.002580574
20,1,23,186,2.38,228.64,even,541,5,among,1,1109,22864,0.002580574
25,1,47,186,2.38,228.64,even,541,5,among,1,1122,22864,0.002580574
2,1,50,186,2.38,228.64,even,541,5,among,1,1223,22864,0.002580574
3,1,60,186,2.38,228.64,even,541,5,among,1,1313,22864,0.002580574
9,1,46,186,2.38,228.64,even,541,5,among,1,1313,22864,0.002580574
14,0,22,47,3.66,63.25,common,269,6,object,1,279,6325,0.002575484
18,1,25,47,3.66,63.25,common,269,6,object,1,440,6325,0.002575484
13,1,29,47,3.66,63.25,common,269,6,object,1,462,6325,0.002575484
12,0,24,47,3.66,63.25,common,269,6,object,1,487,6325,0.002575484
18,1,25,47,3.66,63.25,common,269,6,object,1,492,6325,0.002575484
21,1,18,47,3.66,63.25,common,269,6,object,1,499,6325,0.002575484
5,1,29,47,3.66,63.25,common,269,6,object,1,504,6325,0.002575484
22,1,29,47,3.66,63.25,common,269,6,object,1,504,6325,0.002575484
14,0,22,47,3.66,63.25,common,269,6,object,1,506,6325,0.002575484
1,1,30,47,3.66,63.25,common,269,6,object,1,507,6325,0.002575484
7,0,38,47,3.66,63.25,common,269,6,object,1,516,6325,0.002575484
10,1,21,47,3.66,63.25,common,269,6,object,1,525,6325,0.002575484
1,1,30,47,3.66,63.25,common,269,6,object,1,528,6325,0.002575484
20,1,23,47,3.66,63.25,common,269,6,object,1,546,6325,0.002575484
5,1,29,47,3.66,63.25,common,269,6,object,1,551,6325,0.002575484
8,1,30,47,3.66,63.25,common,269,6,object,1,552,6325,0.002575484
17,1,33,47,3.66,63.25,common,269,6,object,1,554,6325,0.002575484
28,1,30,47,3.66,63.25,common,269,6,object,1,557,6325,0.002575484
13,1,29,47,3.66,63.25,common,269,6,object,1,560,6325,0.002575484
17,1,33,47,3.66,63.25,common,269,6,object,1,579,6325,0.002575484
7,0,38,47,3.66,63.25,common,269,6,object,1,588,6325,0.002575484
27,1,46,47,3.66,63.25,common,269,6,object,1,600,6325,0.002575484
23,1,42,47,3.66,63.25,common,269,6,object,1,601,6325,0.002575484
8,1,30,47,3.66,63.25,common,269,6,object,1,607,6325,0.002575484
10,1,21,47,3.66,63.25,common,269,6,object,1,627,6325,0.002575484
3,1,60,47,3.66,63.25,common,269,6,object,1,632,6325,0.002575484
9,1,46,47,3.66,63.25,common,269,6,object,1,632,6325,0.002575484
3,1,60,47,3.66,63.25,common,269,6,object,1,670,6325,0.002575484
9,1,46,47,3.66,63.25,common,269,6,object,1,670,6325,0.002575484
11,1,20,47,3.66,63.25,common,269,6,object,1,679,6325,0.002575484
28,1,30,47,3.66,63.25,common,269,6,object,1,688,6325,0.002575484
27,1,46,47,3.66,63.25,common,269,6,object,1,696,6325,0.002575484
25,1,47,47,3.66,63.25,common,269,6,object,1,698,6325,0.002575484
11,1,20,47,3.66,63.25,common,269,6,object,1,703,6325,0.002575484
21,1,18,47,3.66,63.25,common,269,6,object,1,729,6325,0.002575484
12,0,24,47,3.66,63.25,common,269,6,object,1,748,6325,0.002575484
26,0,51,47,3.66,63.25,common,269,6,object,1,749,6325,0.002575484
26,0,51,47,3.66,63.25,common,269,6,object,1,779,6325,0.002575484
22,1,29,47,3.66,63.25,common,269,6,object,1,791,6325,0.002575484
25,1,47,47,3.66,63.25,common,269,6,object,1,814,6325,0.002575484
24,1,48,47,3.66,63.25,common,269,6,object,1,860,6325,0.002575484
6,1,30,47,3.66,63.25,common,269,6,object,1,863,6325,0.002575484
2,1,50,47,3.66,63.25,common,269,6,object,1,867,6325,0.002575484
24,1,48,47,3.66,63.25,common,269,6,object,1,877,6325,0.002575484
23,1,42,47,3.66,63.25,common,269,6,object,1,878,6325,0.002575484
20,1,23,47,3.66,63.25,common,269,6,object,1,888,6325,0.002575484
6,1,30,47,3.66,63.25,common,269,6,object,1,918,6325,0.002575484
19,1,46,47,3.66,63.25,common,269,6,object,1,931,6325,0.002575484
29,0,29,47,3.66,63.25,common,269,6,object,1,953,6325,0.002575484
2,1,50,47,3.66,63.25,common,269,6,object,1,989,6325,0.002575484
29,0,29,47,3.66,63.25,common,269,6,object,1,1204,6325,0.002575484
19,1,46,47,3.66,63.25,common,269,6,object,1,1220,6325,0.002575484
16,1,22,47,3.66,63.25,common,269,6,object,1,1293,6325,0.002575484
14,0,22,350,1.78,87.6,could,790,6,happen,1,355,8760,0.002078484
20,1,23,350,1.78,87.6,could,790,6,happen,1,394,8760,0.002078484
18,1,25,350,1.78,87.6,could,790,6,happen,1,416,8760,0.002078484
7,0,38,350,1.78,87.6,could,790,6,happen,1,425,8760,0.002078484
10,1,21,350,1.78,87.6,could,790,6,happen,1,433,8760,0.002078484
1,1,30,350,1.78,87.6,could,790,6,happen,1,434,8760,0.002078484
17,1,33,350,1.78,87.6,could,790,6,happen,1,456,8760,0.002078484
8,1,30,350,1.78,87.6,could,790,6,happen,1,482,8760,0.002078484
25,1,47,350,1.78,87.6,could,790,6,happen,1,541,8760,0.002078484
3,1,60,350,1.78,87.6,could,790,6,happen,1,542,8760,0.002078484
9,1,46,350,1.78,87.6,could,790,6,happen,1,542,8760,0.002078484
5,1,29,350,1.78,87.6,could,790,6,happen,1,544,8760,0.002078484
13,1,29,350,1.78,87.6,could,790,6,happen,1,544,8760,0.002078484
22,1,29,350,1.78,87.6,could,790,6,happen,1,603,8760,0.002078484
21,1,18,350,1.78,87.6,could,790,6,happen,1,613,8760,0.002078484
23,1,42,350,1.78,87.6,could,790,6,happen,1,620,8760,0.002078484
19,1,46,350,1.78,87.6,could,790,6,happen,1,634,8760,0.002078484
27,1,46,350,1.78,87.6,could,790,6,happen,1,665,8760,0.002078484
11,1,20,350,1.78,87.6,could,790,6,happen,1,668,8760,0.002078484
6,1,30,350,1.78,87.6,could,790,6,happen,1,678,8760,0.002078484
24,1,48,350,1.78,87.6,could,790,6,happen,1,705,8760,0.002078484
28,1,30,350,1.78,87.6,could,790,6,happen,1,714,8760,0.002078484
12,0,24,350,1.78,87.6,could,790,6,happen,1,735,8760,0.002078484
29,0,29,350,1.78,87.6,could,790,6,happen,1,910,8760,0.002078484
26,0,51,350,1.78,87.6,could,790,6,happen,1,1018,8760,0.002078484
2,1,50,350,1.78,87.6,could,790,6,happen,1,1138,8760,0.002078484
7,0,38,383,4.04,173.09,about,1217,5,eight,1,371,17309,0.001943018
21,1,18,383,4.04,173.09,about,1217,5,eight,1,423,17309,0.001943018
18,1,25,383,4.04,173.09,about,1217,5,eight,1,442,17309,0.001943018
17,1,33,383,4.04,173.09,about,1217,5,eight,1,485,17309,0.001943018
10,1,21,383,4.04,173.09,about,1217,5,eight,1,485,17309,0.001943018
13,1,29,383,4.04,173.09,about,1217,5,eight,1,493,17309,0.001943018
14,0,22,383,4.04,173.09,about,1217,5,eight,1,497,17309,0.001943018
1,1,30,383,4.04,173.09,about,1217,5,eight,1,501,17309,0.001943018
20,1,23,383,4.04,173.09,about,1217,5,eight,1,547,17309,0.001943018
27,1,46,383,4.04,173.09,about,1217,5,eight,1,554,17309,0.001943018
8,1,30,383,4.04,173.09,about,1217,5,eight,1,576,17309,0.001943018
5,1,29,383,4.04,173.09,about,1217,5,eight,1,581,17309,0.001943018
3,1,60,383,4.04,173.09,about,1217,5,eight,1,589,17309,0.001943018
9,1,46,383,4.04,173.09,about,1217,5,eight,1,589,17309,0.001943018
25,1,47,383,4.04,173.09,about,1217,5,eight,1,611,17309,0.001943018
24,1,48,383,4.04,173.09,about,1217,5,eight,1,613,17309,0.001943018
22,1,29,383,4.04,173.09,about,1217,5,eight,1,633,17309,0.001943018
12,0,24,383,4.04,173.09,about,1217,5,eight,1,685,17309,0.001943018
11,1,20,383,4.04,173.09,about,1217,5,eight,1,705,17309,0.001943018
26,0,51,383,4.04,173.09,about,1217,5,eight,1,792,17309,0.001943018
23,1,42,383,4.04,173.09,about,1217,5,eight,1,796,17309,0.001943018
28,1,30,383,4.04,173.09,about,1217,5,eight,1,837,17309,0.001943018
19,1,46,383,4.04,173.09,about,1217,5,eight,1,1126,17309,0.001943018
7,0,38,600,1.66,315.88,were,2752,6,almost,1,365,31588,0.001858552
21,1,18,600,1.66,315.88,were,2752,6,almost,1,409,31588,0.001858552
18,1,25,600,1.66,315.88,were,2752,6,almost,1,463,31588,0.001858552
12,0,24,600,1.66,315.88,were,2752,6,almost,1,491,31588,0.001858552
24,1,48,600,1.66,315.88,were,2752,6,almost,1,506,31588,0.001858552
22,1,29,600,1.66,315.88,were,2752,6,almost,1,511,31588,0.001858552
27,1,46,600,1.66,315.88,were,2752,6,almost,1,517,31588,0.001858552
23,1,42,600,1.66,315.88,were,2752,6,almost,1,542,31588,0.001858552
5,1,29,600,1.66,315.88,were,2752,6,almost,1,576,31588,0.001858552
1,1,30,600,1.66,315.88,were,2752,6,almost,1,597,31588,0.001858552
11,1,20,600,1.66,315.88,were,2752,6,almost,1,603,31588,0.001858552
13,1,29,600,1.66,315.88,were,2752,6,almost,1,606,31588,0.001858552
17,1,33,600,1.66,315.88,were,2752,6,almost,1,630,31588,0.001858552
10,1,21,600,1.66,315.88,were,2752,6,almost,1,632,31588,0.001858552
14,0,22,600,1.66,315.88,were,2752,6,almost,1,648,31588,0.001858552
26,0,51,600,1.66,315.88,were,2752,6,almost,1,715,31588,0.001858552
20,1,23,600,1.66,315.88,were,2752,6,almost,1,754,31588,0.001858552
28,1,30,600,1.66,315.88,were,2752,6,almost,1,796,31588,0.001858552
8,1,30,600,1.66,315.88,were,2752,6,almost,1,810,31588,0.001858552
2,1,50,600,1.66,315.88,were,2752,6,almost,1,867,31588,0.001858552
25,1,47,600,1.66,315.88,were,2752,6,almost,1,1046,31588,0.001858552
3,1,60,600,1.66,315.88,were,2752,6,almost,1,1108,31588,0.001858552
9,1,46,600,1.66,315.88,were,2752,6,almost,1,1108,31588,0.001858552
29,0,29,600,1.66,315.88,were,2752,6,almost,1,1330,31588,0.001858552
16,1,22,600,1.66,315.88,were,2752,6,almost,1,1414,31588,0.001858552
5,1,29,256,2.89,144.21,your,1871,6,answer,1,359,14421,0.001850553
10,1,21,256,2.89,144.21,your,1871,6,answer,1,420,14421,0.001850553
7,0,38,256,2.89,144.21,your,1871,6,answer,1,451,14421,0.001850553
14,0,22,256,2.89,144.21,your,1871,6,answer,1,459,14421,0.001850553
23,1,42,256,2.89,144.21,your,1871,6,answer,1,527,14421,0.001850553
25,1,47,256,2.89,144.21,your,1871,6,answer,1,532,14421,0.001850553
27,1,46,256,2.89,144.21,your,1871,6,answer,1,556,14421,0.001850553
22,1,29,256,2.89,144.21,your,1871,6,answer,1,569,14421,0.001850553
1,1,30,256,2.89,144.21,your,1871,6,answer,1,645,14421,0.001850553
28,1,30,256,2.89,144.21,your,1871,6,answer,1,650,14421,0.001850553
3,1,60,256,2.89,144.21,your,1871,6,answer,1,663,14421,0.001850553
9,1,46,256,2.89,144.21,your,1871,6,answer,1,663,14421,0.001850553
11,1,20,256,2.89,144.21,your,1871,6,answer,1,749,14421,0.001850553
21,1,18,256,2.89,144.21,your,1871,6,answer,1,801,14421,0.001850553
26,0,51,256,2.89,144.21,your,1871,6,answer,1,985,14421,0.001850553
18,1,25,256,2.89,144.21,your,1871,6,answer,1,992,14421,0.001850553
2,1,50,256,2.89,144.21,your,1871,6,answer,1,1173,14421,0.001850553
17,1,33,256,2.89,144.21,your,1871,6,answer,1,1230,14421,0.001850553
24,1,48,256,2.89,144.21,your,1871,6,answer,1,1271,14421,0.001850553
6,1,30,256,2.89,144.21,your,1871,6,answer,1,1348,14421,0.001850553
1,1,30,48,4.25,89.38,support,208,7,machine,1,419,8938,0.001608849
14,0,22,48,4.25,89.38,support,208,7,machine,1,431,8938,0.001608849
13,1,29,48,4.25,89.38,support,208,7,machine,1,454,8938,0.001608849
18,1,25,48,4.25,89.38,support,208,7,machine,1,476,8938,0.001608849
23,1,42,48,4.25,89.38,support,208,7,machine,1,478,8938,0.001608849
10,1,21,48,4.25,89.38,support,208,7,machine,1,484,8938,0.001608849
5,1,29,48,4.25,89.38,support,208,7,machine,1,488,8938,0.001608849
22,1,29,48,4.25,89.38,support,208,7,machine,1,489,8938,0.001608849
7,0,38,48,4.25,89.38,support,208,7,machine,1,546,8938,0.001608849
8,1,30,48,4.25,89.38,support,208,7,machine,1,566,8938,0.001608849
21,1,18,48,4.25,89.38,support,208,7,machine,1,587,8938,0.001608849
24,1,48,48,4.25,89.38,support,208,7,machine,1,598,8938,0.001608849
27,1,46,48,4.25,89.38,support,208,7,machine,1,621,8938,0.001608849
20,1,23,48,4.25,89.38,support,208,7,machine,1,621,8938,0.001608849
17,1,33,48,4.25,89.38,support,208,7,machine,1,659,8938,0.001608849
26,0,51,48,4.25,89.38,support,208,7,machine,1,670,8938,0.001608849
19,1,46,48,4.25,89.38,support,208,7,machine,1,683,8938,0.001608849
12,0,24,48,4.25,89.38,support,208,7,machine,1,706,8938,0.001608849
3,1,60,48,4.25,89.38,support,208,7,machine,1,793,8938,0.001608849
9,1,46,48,4.25,89.38,support,208,7,machine,1,793,8938,0.001608849
25,1,47,48,4.25,89.38,support,208,7,machine,1,874,8938,0.001608849
6,1,30,48,4.25,89.38,support,208,7,machine,1,876,8938,0.001608849
28,1,30,48,4.25,89.38,support,208,7,machine,1,909,8938,0.001608849
11,1,20,48,4.25,89.38,support,208,7,machine,1,945,8938,0.001608849
2,1,50,48,4.25,89.38,support,208,7,machine,1,966,8938,0.001608849
29,0,29,48,4.25,89.38,support,208,7,machine,1,1339,8938,0.001608849
16,1,22,48,4.25,89.38,support,208,7,machine,1,1419,8938,0.001608849
20,1,23,73,5,90.7,little,828,4,baby,1,402,9070,0.00151764
14,0,22,73,5,90.7,little,828,4,baby,1,425,9070,0.00151764
23,1,42,73,5,90.7,little,828,4,baby,1,427,9070,0.00151764
1,1,30,73,5,90.7,little,828,4,baby,1,462,9070,0.00151764
10,1,21,73,5,90.7,little,828,4,baby,1,470,9070,0.00151764
8,1,30,73,5,90.7,little,828,4,baby,1,485,9070,0.00151764
5,1,29,73,5,90.7,little,828,4,baby,1,498,9070,0.00151764
13,1,29,73,5,90.7,little,828,4,baby,1,509,9070,0.00151764
7,0,38,73,5,90.7,little,828,4,baby,1,533,9070,0.00151764
22,1,29,73,5,90.7,little,828,4,baby,1,542,9070,0.00151764
27,1,46,73,5,90.7,little,828,4,baby,1,566,9070,0.00151764
12,0,24,73,5,90.7,little,828,4,baby,1,580,9070,0.00151764
17,1,33,73,5,90.7,little,828,4,baby,1,593,9070,0.00151764
3,1,60,73,5,90.7,little,828,4,baby,1,629,9070,0.00151764
9,1,46,73,5,90.7,little,828,4,baby,1,629,9070,0.00151764
25,1,47,73,5,90.7,little,828,4,baby,1,648,9070,0.00151764
2,1,50,73,5,90.7,little,828,4,baby,1,653,9070,0.00151764
6,1,30,73,5,90.7,little,828,4,baby,1,668,9070,0.00151764
18,1,25,73,5,90.7,little,828,4,baby,1,697,9070,0.00151764
28,1,30,73,5,90.7,little,828,4,baby,1,707,9070,0.00151764
11,1,20,73,5,90.7,little,828,4,baby,1,730,9070,0.00151764
29,0,29,73,5,90.7,little,828,4,baby,1,840,9070,0.00151764
16,1,22,73,5,90.7,little,828,4,baby,1,943,9070,0.00151764
19,1,46,73,5,90.7,little,828,4,baby,1,1139,9070,0.00151764
26,0,51,73,5,90.7,little,828,4,baby,1,1225,9070,0.00151764
14,0,22,190,3.67,143.09,just,895,6,inside,1,386,14309,0.001466615
13,1,29,190,3.67,143.09,just,895,6,inside,1,454,14309,0.001466615
18,1,25,190,3.67,143.09,just,895,6,inside,1,461,14309,0.001466615
5,1,29,190,3.67,143.09,just,895,6,inside,1,473,14309,0.001466615
7,0,38,190,3.67,143.09,just,895,6,inside,1,499,14309,0.001466615
21,1,18,190,3.67,143.09,just,895,6,inside,1,511,14309,0.001466615
20,1,23,190,3.67,143.09,just,895,6,inside,1,521,14309,0.001466615
10,1,21,190,3.67,143.09,just,895,6,inside,1,533,14309,0.001466615
28,1,30,190,3.67,143.09,just,895,6,inside,1,554,14309,0.001466615
22,1,29,190,3.67,143.09,just,895,6,inside,1,568,14309,0.001466615
17,1,33,190,3.67,143.09,just,895,6,inside,1,573,14309,0.001466615
23,1,42,190,3.67,143.09,just,895,6,inside,1,576,14309,0.001466615
1,1,30,190,3.67,143.09,just,895,6,inside,1,594,14309,0.001466615
24,1,48,190,3.67,143.09,just,895,6,inside,1,597,14309,0.001466615
11,1,20,190,3.67,143.09,just,895,6,inside,1,597,14309,0.001466615
3,1,60,190,3.67,143.09,just,895,6,inside,1,612,14309,0.001466615
9,1,46,190,3.67,143.09,just,895,6,inside,1,612,14309,0.001466615
25,1,47,190,3.67,143.09,just,895,6,inside,1,619,14309,0.001466615
27,1,46,190,3.67,143.09,just,895,6,inside,1,628,14309,0.001466615
2,1,50,190,3.67,143.09,just,895,6,inside,1,655,14309,0.001466615
12,0,24,190,3.67,143.09,just,895,6,inside,1,665,14309,0.001466615
19,1,46,190,3.67,143.09,just,895,6,inside,1,684,14309,0.001466615
8,1,30,190,3.67,143.09,just,895,6,inside,1,700,14309,0.001466615
26,0,51,190,3.67,143.09,just,895,6,inside,1,704,14309,0.001466615
6,1,30,190,3.67,143.09,just,895,6,inside,1,708,14309,0.001466615
29,0,29,190,3.67,143.09,just,895,6,inside,1,790,14309,0.001466615
16,1,22,190,3.67,143.09,just,895,6,inside,1,1195,14309,0.001466615
8,1,30,37,3,95.18,research,284,8,campaign,1,360,9518,0.001370777
7,0,38,37,3,95.18,research,284,8,campaign,1,367,9518,0.001370777
10,1,21,37,3,95.18,research,284,8,campaign,1,450,9518,0.001370777
1,1,30,37,3,95.18,research,284,8,campaign,1,524,9518,0.001370777
13,1,29,37,3,95.18,research,284,8,campaign,1,567,9518,0.001370777
12,0,24,37,3,95.18,research,284,8,campaign,1,613,9518,0.001370777
23,1,42,37,3,95.18,research,284,8,campaign,1,627,9518,0.001370777
20,1,23,37,3,95.18,research,284,8,campaign,1,628,9518,0.001370777
24,1,48,37,3,95.18,research,284,8,campaign,1,666,9518,0.001370777
28,1,30,37,3,95.18,research,284,8,campaign,1,689,9518,0.001370777
21,1,18,37,3,95.18,research,284,8,campaign,1,693,9518,0.001370777
17,1,33,37,3,95.18,research,284,8,campaign,1,694,9518,0.001370777
14,0,22,37,3,95.18,research,284,8,campaign,1,706,9518,0.001370777
27,1,46,37,3,95.18,research,284,8,campaign,1,733,9518,0.001370777
5,1,29,37,3,95.18,research,284,8,campaign,1,741,9518,0.001370777
26,0,51,37,3,95.18,research,284,8,campaign,1,759,9518,0.001370777
6,1,30,37,3,95.18,research,284,8,campaign,1,766,9518,0.001370777
18,1,25,37,3,95.18,research,284,8,campaign,1,853,9518,0.001370777
2,1,50,37,3,95.18,research,284,8,campaign,1,865,9518,0.001370777
11,1,20,37,3,95.18,research,284,8,campaign,1,886,9518,0.001370777
22,1,29,37,3,95.18,research,284,8,campaign,1,940,9518,0.001370777
25,1,47,37,3,95.18,research,284,8,campaign,1,967,9518,0.001370777
3,1,60,37,3,95.18,research,284,8,campaign,1,1100,9518,0.001370777
9,1,46,37,3,95.18,research,284,8,campaign,1,1100,9518,0.001370777
16,1,22,37,3,95.18,research,284,8,campaign,1,1215,9518,0.001370777
29,0,29,37,3,95.18,research,284,8,campaign,1,1339,9518,0.001370777
20,1,23,146,3.38,107,very,987,4,deep,1,370,10700,0.001186153
14,0,22,146,3.38,107,very,987,4,deep,1,383,10700,0.001186153
10,1,21,146,3.38,107,very,987,4,deep,1,419,10700,0.001186153
18,1,25,146,3.38,107,very,987,4,deep,1,429,10700,0.001186153
24,1,48,146,3.38,107,very,987,4,deep,1,484,10700,0.001186153
3,1,60,146,3.38,107,very,987,4,deep,1,485,10700,0.001186153
9,1,46,146,3.38,107,very,987,4,deep,1,485,10700,0.001186153
7,0,38,146,3.38,107,very,987,4,deep,1,499,10700,0.001186153
1,1,30,146,3.38,107,very,987,4,deep,1,514,10700,0.001186153
21,1,18,146,3.38,107,very,987,4,deep,1,526,10700,0.001186153
11,1,20,146,3.38,107,very,987,4,deep,1,529,10700,0.001186153
25,1,47,146,3.38,107,very,987,4,deep,1,530,10700,0.001186153
26,0,51,146,3.38,107,very,987,4,deep,1,546,10700,0.001186153
13,1,29,146,3.38,107,very,987,4,deep,1,549,10700,0.001186153
23,1,42,146,3.38,107,very,987,4,deep,1,591,10700,0.001186153
27,1,46,146,3.38,107,very,987,4,deep,1,598,10700,0.001186153
28,1,30,146,3.38,107,very,987,4,deep,1,612,10700,0.001186153
17,1,33,146,3.38,107,very,987,4,deep,1,619,10700,0.001186153
8,1,30,146,3.38,107,very,987,4,deep,1,632,10700,0.001186153
19,1,46,146,3.38,107,very,987,4,deep,1,668,10700,0.001186153
12,0,24,146,3.38,107,very,987,4,deep,1,788,10700,0.001186153
2,1,50,146,3.38,107,very,987,4,deep,1,791,10700,0.001186153
16,1,22,146,3.38,107,very,987,4,deep,1,1130,10700,0.001186153
6,1,30,146,3.38,107,very,987,4,deep,1,1264,10700,0.001186153
22,1,29,146,3.38,107,very,987,4,deep,1,1317,10700,0.001186153
7,0,38,125,4.88,57.99,should,564,4,bear,1,388,5799,0.001123727
14,0,22,125,4.88,57.99,should,564,4,bear,1,406,5799,0.001123727
18,1,25,125,4.88,57.99,should,564,4,bear,1,448,5799,0.001123727
8,1,30,125,4.88,57.99,should,564,4,bear,1,485,5799,0.001123727
22,1,29,125,4.88,57.99,should,564,4,bear,1,503,5799,0.001123727
13,1,29,125,4.88,57.99,should,564,4,bear,1,511,5799,0.001123727
10,1,21,125,4.88,57.99,should,564,4,bear,1,515,5799,0.001123727
12,0,24,125,4.88,57.99,should,564,4,bear,1,517,5799,0.001123727
20,1,23,125,4.88,57.99,should,564,4,bear,1,530,5799,0.001123727
5,1,29,125,4.88,57.99,should,564,4,bear,1,581,5799,0.001123727
17,1,33,125,4.88,57.99,should,564,4,bear,1,581,5799,0.001123727
11,1,20,125,4.88,57.99,should,564,4,bear,1,605,5799,0.001123727
23,1,42,125,4.88,57.99,should,564,4,bear,1,610,5799,0.001123727
26,0,51,125,4.88,57.99,should,564,4,bear,1,626,5799,0.001123727
3,1,60,125,4.88,57.99,should,564,4,bear,1,662,5799,0.001123727
9,1,46,125,4.88,57.99,should,564,4,bear,1,662,5799,0.001123727
6,1,30,125,4.88,57.99,should,564,4,bear,1,676,5799,0.001123727
27,1,46,125,4.88,57.99,should,564,4,bear,1,698,5799,0.001123727
28,1,30,125,4.88,57.99,should,564,4,bear,1,719,5799,0.001123727
1,1,30,125,4.88,57.99,should,564,4,bear,1,806,5799,0.001123727
2,1,50,125,4.88,57.99,should,564,4,bear,1,832,5799,0.001123727
16,1,22,125,4.88,57.99,should,564,4,bear,1,932,5799,0.001123727
29,0,29,125,4.88,57.99,should,564,4,bear,1,996,5799,0.001123727
25,1,47,125,4.88,57.99,should,564,4,bear,1,1026,5799,0.001123727
24,1,48,125,4.88,57.99,should,564,4,bear,1,1152,5799,0.001123727
19,1,46,125,4.88,57.99,should,564,4,bear,1,1264,5799,0.001123727
21,1,18,125,4.88,57.99,should,564,4,bear,1,1350,5799,0.001123727
18,1,25,151,2.24,52.18,will,1128,4,gain,1,396,5218,0.000593166
1,1,30,151,2.24,52.18,will,1128,4,gain,1,480,5218,0.000593166
13,1,29,151,2.24,52.18,will,1128,4,gain,1,486,5218,0.000593166
21,1,18,151,2.24,52.18,will,1128,4,gain,1,492,5218,0.000593166
8,1,30,151,2.24,52.18,will,1128,4,gain,1,503,5218,0.000593166
23,1,42,151,2.24,52.18,will,1128,4,gain,1,505,5218,0.000593166
7,0,38,151,2.24,52.18,will,1128,4,gain,1,552,5218,0.000593166
24,1,48,151,2.24,52.18,will,1128,4,gain,1,558,5218,0.000593166
10,1,21,151,2.24,52.18,will,1128,4,gain,1,577,5218,0.000593166
28,1,30,151,2.24,52.18,will,1128,4,gain,1,593,5218,0.000593166
20,1,23,151,2.24,52.18,will,1128,4,gain,1,624,5218,0.000593166
12,0,24,151,2.24,52.18,will,1128,4,gain,1,635,5218,0.000593166
25,1,47,151,2.24,52.18,will,1128,4,gain,1,647,5218,0.000593166
27,1,46,151,2.24,52.18,will,1128,4,gain,1,655,5218,0.000593166
6,1,30,151,2.24,52.18,will,1128,4,gain,1,662,5218,0.000593166
11,1,20,151,2.24,52.18,will,1128,4,gain,1,663,5218,0.000593166
26,0,51,151,2.24,52.18,will,1128,4,gain,1,718,5218,0.000593166
17,1,33,151,2.24,52.18,will,1128,4,gain,1,768,5218,0.000593166
29,0,29,151,2.24,52.18,will,1128,4,gain,1,816,5218,0.000593166
3,1,60,151,2.24,52.18,will,1128,4,gain,1,841,5218,0.000593166
9,1,46,151,2.24,52.18,will,1128,4,gain,1,841,5218,0.000593166
19,1,46,151,2.24,52.18,will,1128,4,gain,1,862,5218,0.000593166
5,1,29,151,2.24,52.18,will,1128,4,gain,1,885,5218,0.000593166
2,1,50,151,2.24,52.18,will,1128,4,gain,1,934,5218,0.000593166
